158|2075|FALSE
159|224|FALSE
160|576|FALSE
161|186|FALSE
162|568|FALSE
163|713|FALSE
164|332|FALSE
165|338|FALSE
166|2013|FALSE
167|1432|FALSE
168|1207|FALSE
169|2075|FALSE
170|713|FALSE
171|1070|FALSE
172|1085|FALSE
173|224|FALSE
174|338|FALSE
175|109|FALSE
176|332|FALSE
177|1599|FALSE
178|339|FALSE
179|224|FALSE
180|589|FALSE
181|568|FALSE
182|386|FALSE
183|338|FALSE
184|2075|FALSE
185|713|FALSE
186|1625|FALSE
187|109|FALSE
188|1599|FALSE
189|1243|FALSE
190|1518|FALSE
191|339|FALSE
192|338|FALSE
193|1070|FALSE
194|224|FALSE
195|2075|FALSE
196|713|FALSE
197|1085|FALSE
198|1318|FALSE
199|338|FALSE
200|109|FALSE
201|332|FALSE
202|2013|FALSE
203|758|FALSE
204|1518|FALSE
205|338|FALSE
206|224|FALSE
207|576|FALSE
208|689|FALSE
209|568|FALSE
210|2075|FALSE
211|109|FALSE
212|713|FALSE
213|338|FALSE
214|198|FALSE
215|23|FALSE
216|466|FALSE
217|1599|FALSE
218|2013|FALSE
219|1599|FALSE
220|2013|FALSE
221|2013|FALSE
222|2013|FALSE
223|338|FALSE
224|1518|FALSE
225|719|FALSE
226|1243|FALSE
227|339|FALSE
228|339|FALSE
229|1902|FALSE
230|332|FALSE
231|338|FALSE
232|306|FALSE
233|2075|FALSE
234|1344|FALSE
235|713|FALSE
236|224|FALSE
237|109|FALSE
238|1085|FALSE
239|899|FALSE
240|338|FALSE
241|1599|FALSE
242|2013|FALSE
243|332|FALSE
244|338|FALSE
245|338|FALSE
246|338|FALSE
247|2013|FALSE
248|339|FALSE
249|1243|FALSE
250|339|FALSE
251|338|FALSE
252|224|FALSE
253|931|FALSE
254|109|FALSE
255|386|FALSE
256|224|FALSE
257|713|FALSE
258|693|FALSE
259|198|FALSE
260|758|FALSE
261|2075|FALSE
262|123|FALSE
263|2013|FALSE
264|1211|FALSE
265|573|FALSE
266|338|FALSE
267|339|FALSE
268|339|TRUE
269|339|FALSE
270|339|FALSE
271|1243|FALSE
272|2007|FALSE
273|970|FALSE
274|946|FALSE
275|338|FALSE
276|339|FALSE
277|339|FALSE
278|1131|FALSE
279|1211|FALSE
280|2100|FALSE
281|224|FALSE
282|530|FALSE
283|386|FALSE
284|1085|FALSE
285|713|FALSE
286|109|FALSE
287|1832|FALSE
288|1070|FALSE
289|555|FALSE
290|1636|FALSE
291|1053|FALSE
292|689|FALSE
293|1958|FALSE
294|2013|FALSE
295|1211|FALSE
296|1000|FALSE
297|1794|FALSE
298|339|FALSE
299|1794|FALSE
300|1243|FALSE
301|1243|FALSE
302|563|FALSE
303|339|FALSE
304|788|FALSE
305|764|FALSE
306|338|FALSE
307|1108|FALSE
308|1243|FALSE
309|338|FALSE
310|1266|FALSE
311|1636|FALSE
312|568|FALSE
313|1432|FALSE
314|1636|FALSE
315|109|FALSE
316|589|FALSE
317|109|FALSE
318|2075|FALSE
319|224|FALSE
320|1950|FALSE
321|713|FALSE
322|2130|FALSE
323|386|FALSE
324|338|FALSE
325|555|FALSE
326|2013|FALSE
327|1809|FALSE
328|970|FALSE
329|719|FALSE
330|970|FALSE
331|1794|FALSE
332|1827|TRUE
333|1827|TRUE
334|1827|TRUE
335|1827|TRUE
336|1827|TRUE
337|1258|FALSE
338|1258|FALSE
339|1243|FALSE
340|1243|FALSE
341|339|FALSE
342|151|FALSE
343|480|FALSE
344|338|FALSE
345|719|FALSE
346|1042|FALSE
347|1243|FALSE
348|190|FALSE
349|692|FALSE
350|1636|FALSE
351|224|FALSE
352|224|FALSE
353|332|FALSE
354|2075|FALSE
355|109|FALSE
356|689|FALSE
357|568|FALSE
358|326|FALSE
359|1085|FALSE
360|1636|FALSE
361|2130|FALSE
362|2013|FALSE
363|1950|FALSE
364|1258|FALSE
365|198|FALSE
366|658|FALSE
367|338|FALSE
368|480|FALSE
369|1827|FALSE
370|151|FALSE
371|2013|FALSE
372|151|FALSE
373|151|FALSE
374|339|FALSE
375|1258|FALSE
376|2007|FALSE
377|1827|FALSE
378|1243|FALSE
379|764|FALSE
380|338|FALSE
381|970|FALSE
382|1243|FALSE
383|2006|FALSE
384|109|FALSE
385|1211|FALSE
386|2075|FALSE
387|1059|FALSE
388|1108|FALSE
389|1207|FALSE
390|713|FALSE
391|1636|FALSE
392|224|FALSE
393|109|FALSE
394|386|FALSE
395|1950|FALSE
396|692|FALSE
397|93|FALSE
398|713|FALSE
399|93|FALSE
400|2013|FALSE
401|480|FALSE
402|249|FALSE
403|1794|FALSE
404|338|FALSE
405|1794|FALSE
406|970|FALSE
407|1794|FALSE
408|970|FALSE
409|1243|FALSE
410|339|FALSE
411|339|FALSE
412|339|FALSE
413|338|FALSE
414|1794|FALSE
415|2013|FALSE
416|258|FALSE
417|1950|FALSE
418|190|FALSE
419|338|FALSE
420|1123|FALSE
421|2013|FALSE
422|480|FALSE
423|970|FALSE
424|1243|FALSE
425|339|FALSE
426|1243|FALSE
427|480|FALSE
428|2013|FALSE
429|1827|FALSE
430|1827|FALSE
431|338|FALSE
432|2013|FALSE
433|190|FALSE
434|190|FALSE
435|480|FALSE
436|338|FALSE
437|258|FALSE
438|970|FALSE
439|339|TRUE
440|1827|FALSE
441|339|FALSE
442|339|TRUE
443|339|FALSE
444|339|FALSE
445|339|TRUE
446|1243|FALSE
447|151|FALSE
448|1243|FALSE
449|151|FALSE
450|1243|FALSE
451|1827|FALSE
452|970|FALSE
453|151|FALSE
454|338|FALSE
455|970|FALSE
456|1243|FALSE
457|1827|FALSE
458|480|FALSE
459|1243|FALSE
460|2013|FALSE
461|2013|FALSE
462|1920|FALSE
463|480|FALSE
464|338|FALSE
465|970|FALSE
466|2013|FALSE
467|1243|FALSE
468|151|FALSE
469|787|FALSE
470|1243|FALSE
471|970|FALSE
472|1243|FALSE
473|1243|TRUE
474|1243|TRUE
475|480|FALSE
476|338|FALSE
477|1243|FALSE
478|1243|TRUE
479|1827|FALSE
480|1243|FALSE
481|1243|FALSE
482|2013|FALSE
483|198|FALSE
484|2100|FALSE
485|338|FALSE
486|2013|FALSE
487|338|FALSE
488|1827|FALSE
489|2013|FALSE
490|480|FALSE
491|970|FALSE
492|1243|FALSE
493|1243|FALSE
494|339|FALSE
495|339|FALSE
496|970|FALSE
497|1243|FALSE
498|339|FALSE
499|2013|FALSE
500|480|FALSE
501|719|FALSE
502|332|FALSE
503|338|FALSE
504|1578|FALSE
505|135|FALSE
506|1578|TRUE
507|135|FALSE
508|1578|TRUE
509|1578|FALSE
510|135|FALSE
511|1578|TRUE
512|135|FALSE
513|1578|FALSE
514|1578|FALSE
515|1827|FALSE
516|1578|FALSE
517|480|FALSE
518|93|FALSE
519|480|FALSE
520|970|FALSE
521|1243|FALSE
522|1827|FALSE
523|1243|FALSE
524|1389|FALSE
525|339|FALSE
526|719|FALSE
527|970|FALSE
528|788|FALSE
529|2013|FALSE
530|1827|FALSE
531|339|FALSE
532|224|FALSE
533|338|FALSE
534|1243|FALSE
535|1211|FALSE
536|224|FALSE
537|386|FALSE
538|689|FALSE
539|713|FALSE
540|1085|FALSE
541|1432|FALSE
542|249|FALSE
543|93|FALSE
544|1758|FALSE
545|2013|FALSE
546|692|FALSE
547|198|FALSE
548|1827|FALSE
549|1827|FALSE
550|970|FALSE
551|970|FALSE
552|2100|FALSE
553|1243|FALSE
554|339|FALSE
555|339|FALSE
556|2007|FALSE
557|2007|TRUE
558|2007|TRUE
559|788|FALSE
560|2007|FALSE
561|2007|TRUE
562|2013|FALSE
563|1827|FALSE
564|2007|FALSE
565|1827|FALSE
566|788|FALSE
567|1841|FALSE
568|248|FALSE
569|338|FALSE
570|24|FALSE
571|1172|FALSE
572|224|FALSE
573|639|FALSE
574|1211|FALSE
575|386|FALSE
576|2013|FALSE
577|190|FALSE
578|190|FALSE
579|135|FALSE
580|713|FALSE
581|1852|FALSE
582|135|FALSE
583|2013|FALSE
584|1809|FALSE
585|109|FALSE
586|563|FALSE
587|93|FALSE
588|109|FALSE
589|332|FALSE
590|970|FALSE
591|1827|FALSE
592|1755|TRUE
593|338|FALSE
594|480|FALSE
595|970|FALSE
596|1245|FALSE
597|1871|FALSE
598|1827|FALSE
599|788|FALSE
600|1871|FALSE
601|739|TRUE
602|788|FALSE
603|739|FALSE
604|1827|FALSE
605|339|FALSE
606|480|FALSE
607|339|TRUE
608|1827|FALSE
609|339|TRUE
610|339|FALSE
611|224|FALSE
612|339|TRUE
613|1521|FALSE
614|339|FALSE
615|1243|FALSE
616|338|FALSE
617|689|FALSE
618|1521|FALSE
619|2030|FALSE
620|338|FALSE
621|1123|FALSE
622|466|FALSE
623|1211|FALSE
624|2075|FALSE
625|1950|FALSE
626|713|FALSE
627|1562|FALSE
628|1070|FALSE
629|109|FALSE
630|652|FALSE
631|260|FALSE
632|1053|FALSE
633|93|FALSE
634|2013|FALSE
635|1026|FALSE
636|338|FALSE
637|93|FALSE
638|965|FALSE
639|1211|FALSE
640|245|FALSE
641|1827|FALSE
642|788|FALSE
643|228|FALSE
644|2013|FALSE
645|480|FALSE
646|970|FALSE
647|338|FALSE
648|578|FALSE
649|2055|FALSE
650|2103|FALSE
651|282|FALSE
652|143|FALSE
653|1827|FALSE
654|788|FALSE
655|788|FALSE
656|1827|FALSE
657|1827|FALSE
658|788|FALSE
659|406|FALSE
660|656|FALSE
661|1578|FALSE
662|1578|TRUE
663|2013|FALSE
664|1578|FALSE
665|1574|FALSE
666|970|FALSE
667|1578|TRUE
668|1578|FALSE
669|480|FALSE
670|2103|FALSE
671|1578|TRUE
672|1578|TRUE
673|1578|TRUE
674|1578|FALSE
675|1578|TRUE
676|2058|FALSE
677|339|FALSE
678|1578|FALSE
679|1610|FALSE
680|1610|FALSE
681|1243|FALSE
682|249|FALSE
683|2018|FALSE
684|338|FALSE
685|288|FALSE
686|1243|FALSE
687|339|FALSE
688|1069|FALSE
689|739|FALSE
690|1211|FALSE
691|739|FALSE
692|739|FALSE
693|1752|FALSE
694|689|FALSE
695|1689|FALSE
696|109|FALSE
697|611|FALSE
698|639|FALSE
699|2018|FALSE
700|225|FALSE
701|692|FALSE
702|386|FALSE
703|1024|FALSE
704|1411|FALSE
705|1085|FALSE
706|93|FALSE
707|713|FALSE
708|2075|FALSE
709|2013|FALSE
710|2030|FALSE
711|93|FALSE
712|2013|FALSE
713|1521|FALSE
714|2030|FALSE
715|764|FALSE
716|339|FALSE
717|1827|FALSE
718|1386|TRUE
719|1386|FALSE
720|1794|FALSE
721|339|FALSE
722|1521|FALSE
723|965|FALSE
724|198|FALSE
725|325|FALSE
726|336|FALSE
727|719|FALSE
728|1853|FALSE
729|480|FALSE
730|970|FALSE
731|672|FALSE
732|970|FALSE
733|339|FALSE
734|906|FALSE
735|1827|FALSE
736|1317|FALSE
737|459|FALSE
738|339|FALSE
739|1243|FALSE
740|1871|FALSE
741|563|FALSE
742|2013|FALSE
743|338|FALSE
744|1110|FALSE
745|970|FALSE
746|1871|FALSE
747|788|FALSE
748|338|FALSE
749|1871|FALSE
750|480|FALSE
751|1871|FALSE
752|1243|FALSE
753|1827|FALSE
754|225|FALSE
755|840|FALSE
756|1521|FALSE
757|1432|FALSE
758|338|FALSE
759|1243|TRUE
760|109|FALSE
761|965|FALSE
762|1562|FALSE
763|764|FALSE
764|1243|FALSE
765|1243|TRUE
766|1243|TRUE
767|1243|TRUE
768|93|FALSE
769|1243|FALSE
770|1123|FALSE
771|339|FALSE
772|1243|FALSE
773|339|FALSE
774|1202|FALSE
775|1202|FALSE
776|1202|FALSE
777|1752|FALSE
778|1246|FALSE
779|1353|FALSE
780|692|FALSE
781|2103|FALSE
782|386|FALSE
783|713|FALSE
784|270|FALSE
785|1211|FALSE
786|190|FALSE
787|225|FALSE
788|93|FALSE
789|689|FALSE
790|1562|FALSE
791|1380|FALSE
792|338|FALSE
793|1085|FALSE
794|93|FALSE
795|198|FALSE
796|109|FALSE
797|338|FALSE
798|135|FALSE
799|2030|FALSE
800|135|FALSE
801|1827|FALSE
802|2100|FALSE
803|2013|FALSE
804|2013|FALSE
805|339|FALSE
806|1243|FALSE
807|2030|TRUE
808|1028|FALSE
809|325|FALSE
810|2051|FALSE
811|1853|FALSE
812|480|FALSE
813|970|FALSE
814|190|FALSE
815|788|FALSE
816|1871|FALSE
817|2013|FALSE
818|1574|FALSE
819|1853|FALSE
820|1317|FALSE
821|13|FALSE
822|1827|FALSE
823|39|FALSE
824|1827|FALSE
825|1853|FALSE
826|788|FALSE
827|2051|FALSE
828|1574|FALSE
829|788|FALSE
830|1871|FALSE
831|1521|FALSE
832|248|FALSE
833|338|FALSE
834|2013|FALSE
835|788|FALSE
836|970|FALSE
837|338|FALSE
838|1794|FALSE
839|1243|FALSE
840|225|FALSE
841|2103|FALSE
842|339|FALSE
843|480|FALSE
844|1243|TRUE
845|1574|FALSE
846|1243|FALSE
847|1070|FALSE
848|1243|TRUE
849|1243|FALSE
850|1243|TRUE
851|93|FALSE
852|1243|FALSE
853|2013|FALSE
854|332|FALSE
855|1211|FALSE
856|1259|FALSE
857|573|FALSE
858|2058|FALSE
859|1832|FALSE
860|190|FALSE
861|589|FALSE
862|1108|FALSE
863|225|FALSE
864|1852|FALSE
865|109|FALSE
866|2013|FALSE
867|1504|FALSE
868|1950|FALSE
869|338|FALSE
870|1504|FALSE
871|1504|FALSE
872|93|FALSE
873|713|FALSE
874|840|FALSE
875|2075|FALSE
876|2030|FALSE
877|2100|FALSE
878|336|FALSE
879|93|FALSE
880|2013|FALSE
881|100|FALSE
882|1149|TRUE
883|466|FALSE
884|338|FALSE
885|1149|FALSE
886|1521|FALSE
887|1024|FALSE
888|1792|FALSE
889|249|FALSE
890|1389|FALSE
891|719|FALSE
892|1986|FALSE
893|1827|FALSE
894|1069|FALSE
895|480|FALSE
896|1827|FALSE
897|788|FALSE
898|1245|FALSE
899|906|FALSE
900|1871|FALSE
901|1827|FALSE
902|339|FALSE
903|788|FALSE
904|339|FALSE
905|1827|FALSE
906|1243|FALSE
907|1243|FALSE
908|965|FALSE
909|788|FALSE
910|135|FALSE
911|135|FALSE
912|1389|FALSE
913|135|FALSE
914|1871|FALSE
915|788|FALSE
916|1871|FALSE
917|338|FALSE
918|1574|FALSE
919|2013|FALSE
920|21|FALSE
921|840|FALSE
922|338|FALSE
923|1521|FALSE
924|225|FALSE
925|93|FALSE
926|198|FALSE
927|1521|FALSE
928|386|FALSE
929|965|FALSE
930|1410|FALSE
931|338|FALSE
932|249|FALSE
933|1315|FALSE
934|339|FALSE
935|339|TRUE
936|339|FALSE
937|1053|FALSE
938|190|FALSE
939|339|TRUE
940|339|FALSE
941|339|FALSE
942|1950|FALSE
943|1504|FALSE
944|1504|FALSE
945|1504|FALSE
946|225|FALSE
947|332|FALSE
948|1504|FALSE
949|713|FALSE
950|1085|FALSE
951|935|FALSE
952|2013|FALSE
953|109|FALSE
954|1950|FALSE
955|93|FALSE
956|2030|FALSE
957|1147|FALSE
958|1930|FALSE
959|510|FALSE
960|2100|FALSE
961|466|FALSE
962|336|FALSE
963|1278|FALSE
964|338|FALSE
965|93|FALSE
966|1278|FALSE
967|840|FALSE
968|1211|FALSE
969|109|FALSE
970|339|FALSE
971|2013|FALSE
972|2103|FALSE
973|339|FALSE
974|788|FALSE
975|338|FALSE
976|1827|FALSE
977|480|FALSE
978|1871|FALSE
979|466|FALSE
980|1827|FALSE
981|332|FALSE
982|788|FALSE
983|1353|FALSE
984|2103|FALSE
985|1521|FALSE
986|2051|FALSE
987|1520|FALSE
988|1827|FALSE
989|1574|FALSE
990|1871|FALSE
991|788|FALSE
992|1517|FALSE
993|1574|FALSE
994|338|FALSE
995|906|FALSE
996|788|FALSE
997|1110|FALSE
998|2013|FALSE
999|1574|FALSE
1000|1389|FALSE
1001|1521|FALSE
1002|480|FALSE
1003|1827|FALSE
1004|2103|FALSE
1005|2013|FALSE
1006|1713|FALSE
1007|1713|TRUE
1008|1713|FALSE
1009|1713|TRUE
1010|1070|FALSE
1011|1713|TRUE
1012|1713|TRUE
1013|1713|TRUE
1014|1521|FALSE
1015|713|FALSE
1016|1713|FALSE
1017|93|FALSE
1018|1713|TRUE
1019|1713|FALSE
1020|1315|FALSE
1021|2013|FALSE
1022|338|FALSE
1023|935|FALSE
1024|1266|FALSE
1025|2018|FALSE
1026|1512|FALSE
1027|1053|FALSE
1028|689|FALSE
1029|2075|FALSE
1030|1211|FALSE
1031|225|FALSE
1032|109|FALSE
1033|1069|FALSE
1034|2013|FALSE
1035|713|FALSE
1036|639|FALSE
1037|386|FALSE
1038|2013|FALSE
1039|338|FALSE
1040|1950|FALSE
1041|1709|FALSE
1042|1521|FALSE
1043|466|FALSE
1044|93|FALSE
1045|336|FALSE
1046|332|FALSE
1047|1792|FALSE
1048|611|FALSE
1049|2013|FALSE
1050|466|FALSE
1051|1521|FALSE
1052|466|FALSE
1053|288|FALSE
1054|1389|FALSE
1055|1827|FALSE
1056|2100|FALSE
1057|480|FALSE
1058|338|FALSE
1059|1827|FALSE
1060|1389|FALSE
1061|1871|FALSE
1062|336|FALSE
1063|1827|FALSE
1064|578|FALSE
1065|1389|FALSE
1066|1341|FALSE
1067|441|FALSE
1068|2055|FALSE
1069|1243|FALSE
1070|1792|FALSE
1071|143|FALSE
1072|1574|FALSE
1073|1871|FALSE
1074|906|FALSE
1075|1755|FALSE
1076|1755|TRUE
1077|339|FALSE
1078|1755|FALSE
1079|1827|FALSE
1080|788|FALSE
1081|1521|FALSE
1082|338|FALSE
1083|1574|FALSE
1084|480|FALSE
1085|338|FALSE
1086|840|FALSE
1087|225|FALSE
1088|1521|FALSE
1089|85|FALSE
1090|1521|FALSE
1091|2075|FALSE
1092|1061|TRUE
1093|480|FALSE
1094|1061|FALSE
1095|1061|TRUE
1096|288|FALSE
1097|2100|FALSE
1098|1885|FALSE
1099|1885|FALSE
1100|93|FALSE
1101|1061|FALSE
1102|1061|TRUE
1103|465|FALSE
1104|1061|FALSE
1105|349|FALSE
1106|2007|FALSE
1107|692|FALSE
1108|332|FALSE
1109|1069|FALSE
1110|225|FALSE
1111|1053|FALSE
1112|1246|FALSE
1113|713|FALSE
1114|93|FALSE
1115|1024|FALSE
1116|697|FALSE
1117|1589|FALSE
1118|1085|FALSE
1119|2013|FALSE
1120|109|FALSE
1121|1069|FALSE
1122|2103|FALSE
1123|466|FALSE
1124|1512|FALSE
1125|116|FALSE
1126|249|FALSE
1127|888|FALSE
1128|338|FALSE
1129|93|FALSE
1130|707|FALSE
1131|1432|FALSE
1132|2013|FALSE
1133|338|FALSE
1134|198|FALSE
1135|228|FALSE
1136|466|FALSE
1137|466|FALSE
1138|109|FALSE
1139|788|FALSE
1140|1827|FALSE
1141|2051|FALSE
1142|1599|FALSE
1143|1389|FALSE
1144|611|FALSE
1145|905|FALSE
1146|1574|FALSE
1147|1871|FALSE
1148|1871|TRUE
1149|1871|FALSE
1150|1871|FALSE
1151|1827|FALSE
1152|788|FALSE
1153|135|FALSE
1154|1259|TRUE
1155|1259|TRUE
1156|1574|FALSE
1157|135|FALSE
1158|1259|TRUE
1159|151|FALSE
1160|906|FALSE
1161|788|FALSE
1162|1353|FALSE
1163|1243|FALSE
1164|1521|FALSE
1165|1574|FALSE
1166|1389|FALSE
1167|1827|FALSE
1168|2013|FALSE
1169|480|FALSE
1170|2100|FALSE
1171|1070|FALSE
1172|1521|FALSE
1173|713|FALSE
1174|2013|FALSE
1175|1521|FALSE
1176|338|FALSE
1177|93|FALSE
1178|1589|FALSE
1179|1852|FALSE
1180|1211|FALSE
1181|1688|FALSE
1182|2075|FALSE
1183|1152|FALSE
1184|225|FALSE
1185|466|FALSE
1186|288|FALSE
1187|1521|FALSE
1188|93|FALSE
1189|1752|FALSE
1190|466|FALSE
1191|2013|FALSE
1192|713|FALSE
1193|2113|FALSE
1194|249|FALSE
1195|322|FALSE
1196|336|FALSE
1197|322|FALSE
1198|322|FALSE
1199|1950|FALSE
1200|569|FALSE
1201|1688|FALSE
1202|2013|FALSE
1203|109|FALSE
1204|1024|FALSE
1205|466|FALSE
1206|336|FALSE
1207|639|FALSE
1208|1278|FALSE
1209|1123|FALSE
1210|466|FALSE
1211|1053|FALSE
1212|245|FALSE
1213|248|FALSE
1214|93|FALSE
1215|1827|FALSE
1216|1389|FALSE
1217|1827|FALSE
1218|339|FALSE
1219|719|FALSE
1220|1243|FALSE
1221|1389|FALSE
1222|480|FALSE
1223|465|FALSE
1224|2103|FALSE
1225|1792|FALSE
1226|1017|FALSE
1227|1871|FALSE
1228|1140|FALSE
1229|1574|FALSE
1230|1574|TRUE
1231|1574|FALSE
1232|788|FALSE
1233|1521|FALSE
1234|2013|FALSE
1235|1792|FALSE
1236|788|FALSE
1237|1871|FALSE
1238|1243|FALSE
1239|339|FALSE
1240|1389|FALSE
1241|1521|FALSE
1242|338|FALSE
1243|336|FALSE
1244|480|FALSE
1245|225|FALSE
1246|85|FALSE
1247|1499|FALSE
1248|386|FALSE
1249|249|FALSE
1250|1521|FALSE
1251|339|TRUE
1252|1499|FALSE
1253|339|FALSE
1254|93|FALSE
1255|1499|FALSE
1256|339|FALSE
1257|339|TRUE
1258|1499|FALSE
1259|1499|FALSE
1260|151|TRUE
1261|339|FALSE
1262|1085|FALSE
1263|1211|FALSE
1264|190|FALSE
1265|1069|FALSE
1266|137|FALSE
1267|225|FALSE
1268|1589|FALSE
1269|1278|FALSE
1270|713|FALSE
1271|1512|FALSE
1272|652|FALSE
1273|1521|FALSE
1274|466|FALSE
1275|1085|FALSE
1276|93|FALSE
1277|466|FALSE
1278|198|FALSE
1279|228|FALSE
1280|2063|FALSE
1281|1521|FALSE
1282|888|FALSE
1283|93|FALSE
1284|2100|FALSE
1285|228|FALSE
1286|248|FALSE
1287|332|FALSE
1288|466|FALSE
1289|338|FALSE
1290|2013|FALSE
1291|109|FALSE
1292|466|FALSE
1293|339|FALSE
1294|1053|FALSE
1295|336|FALSE
1296|1920|TRUE
1297|1920|FALSE
1298|338|FALSE
1299|1389|FALSE
1300|109|FALSE
1301|338|FALSE
1302|190|FALSE
1303|1521|FALSE
1304|1792|FALSE
1305|1827|FALSE
1306|788|FALSE
1307|1389|FALSE
1308|480|FALSE
1309|288|FALSE
1310|1871|FALSE
1311|1827|FALSE
1312|1243|TRUE
1313|1243|TRUE
1314|1243|TRUE
1315|1243|TRUE
1316|1243|TRUE
1317|1243|TRUE
1318|1243|TRUE
1319|1243|TRUE
1320|1871|FALSE
1321|1243|FALSE
1322|1243|TRUE
1323|1243|TRUE
1324|1243|TRUE
1325|1243|TRUE
1326|1243|FALSE
1327|1243|TRUE
1328|1574|FALSE
1329|1243|TRUE
1330|1243|FALSE
1331|1243|FALSE
1332|1578|FALSE
1333|339|FALSE
1334|1574|FALSE
1335|1871|FALSE
1336|1578|FALSE
1337|906|FALSE
1338|906|TRUE
1339|1578|FALSE
1340|906|FALSE
1341|480|FALSE
1342|944|FALSE
1343|2013|FALSE
1344|109|FALSE
1345|1389|FALSE
1346|1053|FALSE
1347|788|FALSE
1348|563|FALSE
1349|1827|FALSE
1350|1792|FALSE
1351|1758|FALSE
1352|713|FALSE
1353|338|FALSE
1354|2051|FALSE
1355|319|FALSE
1356|2100|FALSE
1357|2013|FALSE
1358|1792|FALSE
1359|2075|FALSE
1360|1512|FALSE
1361|1246|FALSE
1362|137|FALSE
1363|258|FALSE
1364|288|FALSE
1365|322|FALSE
1366|322|FALSE
1367|466|FALSE
1368|225|FALSE
1369|1211|FALSE
1370|322|FALSE
1371|697|FALSE
1372|697|TRUE
1373|697|FALSE
1374|697|TRUE
1375|697|FALSE
1376|697|FALSE
1377|466|FALSE
1378|228|FALSE
1379|1521|FALSE
1380|713|FALSE
1381|93|FALSE
1382|249|FALSE
1383|2063|FALSE
1384|2013|FALSE
1385|338|FALSE
1386|1512|FALSE
1387|135|FALSE
1388|258|FALSE
1389|228|FALSE
1390|2075|FALSE
1391|135|FALSE
1392|93|FALSE
1393|190|FALSE
1394|2013|FALSE
1395|109|FALSE
1396|336|FALSE
1397|466|FALSE
1398|2013|FALSE
1399|332|FALSE
1400|1589|FALSE
1401|228|FALSE
1402|248|FALSE
1403|689|FALSE
1404|480|FALSE
1405|1574|FALSE
1406|1069|FALSE
1407|1871|FALSE
1408|1521|FALSE
1409|480|FALSE
1410|2051|FALSE
1411|2013|FALSE
1412|788|FALSE
1413|1827|FALSE
1414|1389|FALSE
1415|1827|FALSE
1416|2103|FALSE
1417|1574|FALSE
1418|1827|FALSE
1419|339|FALSE
1420|1695|FALSE
1421|339|FALSE
1422|1977|FALSE
1423|228|FALSE
1424|788|FALSE
1425|2051|FALSE
1426|906|FALSE
1427|1871|FALSE
1428|1871|TRUE
1429|1871|FALSE
